"","from_id","travel_time7","travel_time2","travel_time3","travel_time4","travel_time5","travel_time6","travel_time1","average"
"145","42101016300",48,49,50,52,53,50,50,50.2857142857143
"146","42091201705",84,89,71,71,76,81,82,79.1428571428571
"147","42017101401",119,120,94,98,103,108,94,105.142857142857
"148","42091204103",105,88,90,95,99,103,108,98.2857142857143
"149","42101000102",43,40,42,41,39,41,41,41
"150","42101038301",53,55,59,61,57,60,62,58.1428571428571
"151","42101001203",29,28,28,28,29,29,27,28.2857142857143
"152","42101001002",28,28,28,27,28,28,27,27.7142857142857
"153","42101023500",71,75,80,85,87,69,72,77
"154","42101003702",32,33,37,33,34,37,34,34.2857142857143
"155","42101006600",39,39,39,39,39,39,39,39
"156","42101008801",29,31,31,30,30,31,28,30
"157","42101013100",38,36,36,34,34,34,34,35.1428571428571
"158","42101020300",32,33,35,32,32,31,30,32.1428571428571
"159","42101034100",84,89,80,69,69,74,79,77.7142857142857
"160","42101017602",51,50,46,47,49,49,45,48.1428571428571
"161","42091202402",83,58,59,64,69,72,75,68.5714285714286
"162","42091203104",112,115,113,100,104,107,106,108.142857142857
"163","42101015600",39,40,42,38,40,36,37,38.8571428571429
"164","42101031900",81,78,74,75,80,82,69,77
"165","42101000901",18,18,18,18,18,19,18,18.1428571428571
"166","42101003901",30,32,32,31,32,32,32,31.5714285714286
"167","42101008702",33,35,40,42,30,31,32,34.7142857142857
"168","42101020000",38,36,34,36,34,32,33,34.7142857142857
"169","42101025400",70,60,60,64,66,67,71,65.4285714285714
"170","42101018802",49,41,45,50,42,42,47,45.1428571428571
"171","42045403702",91,95,84,85,90,95,100,91.4285714285714
"172","42045402400",72,72,72,72,72,72,72,72
"173","42091203602",99,101,106,111,116,121,124,111.142857142857
"174","42091204007",107,109,92,95,100,104,97,100.571428571429
"175","42101000702",23,24,25,25,23,23,25,24
"176","42017100102",161,166,171,176,NA,NA,NA,NA
"177","42045400802",72,73,70,72,74,72,72,72.1428571428571
"178","42101001001",36,34,32,32,34,34,35,33.8571428571429
"179","42101021900",82,85,86,79,83,88,93,85.1428571428571
"180","42045403001",90,95,100,105,110,115,120,105
"181","42045405100",131,125,125,128,133,138,139,131.285714285714
"182","42045402200",88,86,88,91,83,85,88,87
"183","42045402600",60,63,66,68,71,58,60,63.7142857142857
"184","42101001101",25,25,25,25,26,24,24,24.8571428571429
"185","42101036502",131,133,119,122,123,97,101,118
"186","42101007900",39,40,40,38,39,40,39,39.2857142857143
"187","42101012000",66,68,69,69,73,75,69,69.8571428571429
"188","42101021700",78,71,73,78,82,78,77,76.7142857142857
"189","42101031402",65,67,66,66,69,65,65,66.1428571428571
"190","42091202000",84,89,90,65,69,74,79,78.5714285714286
"191","42091200307",126,131,136,140,80,81,86,111.428571428571
"192","42101016800",42,38,38,40,36,38,40,38.8571428571429
"193","42045402500",58,58,58,58,58,58,58,58
"194","42045401104",90,91,77,81,86,91,96,87.4285714285714
"195","42101010900",44,36,37,42,43,38,39,39.8571428571429
"196","42101026900",72,69,67,66,68,70,69,68.7142857142857
"197","42045401103",90,95,98,84,86,89,87,89.8571428571429
"198","42091205600",70,75,80,84,79,80,85,79
"199","42101001700",32,33,35,36,34,34,36,34.2857142857143
"200","42101002701",31,33,29,29,31,27,29,29.8571428571429
"201","42101007400",36,36,36,36,36,36,36,36
"202","42101016600",35,36,35,30,31,33,34,33.4285714285714
"203","42101017701",46,48,47,46,46,45,45,46.1428571428571
"204","42101019700",50,55,58,53,52,43,46,51
"205","42101025200",56,58,57,53,53,54,54,55
"206","42101018801",59,63,55,56,58,57,56,57.7142857142857
"207","42101001301",39,35,36,39,39,40,40,38.2857142857143
"208","42101029300",53,54,54,53,53,53,53,53.2857142857143
"209","42101031401",81,81,83,78,79,82,81,80.7142857142857
"210","42101033102",86,86,84,84,84,85,88,85.2857142857143
"211","42045410500",54,52,51,49,49,51,52,51.1428571428571
"212","42017100207",117,118,122,127,132,134,121,124.428571428571
"213","42017100208",119,124,129,129,111,114,119,120.714285714286
"214","42017100211",143,148,153,158,96,96,101,127.857142857143
"215","42017100600",152,154,158,160,163,168,173,161.142857142857
"216","42091201302",98,103,108,113,118,119,115,110.571428571429
"217","42091201607",84,89,93,79,80,85,89,85.5714285714286
"218","42091200308",112,117,122,127,132,134,92,119.428571428571
"219","42091200401",126,131,136,141,146,147,87,130.571428571429
"220","42091203902",120,121,91,95,100,105,106,105.428571428571
"221","42091206400",150,155,160,163,143,145,150,152.285714285714
"222","42045403901",113,118,93,93,98,103,108,103.714285714286
"223","42045404700",96,101,103,96,98,102,100,99.4285714285714
"224","42045410601",90,95,100,105,108,88,90,96.5714285714286
"225","42045404004",120,121,101,105,110,115,120,113.142857142857
"226","42045406700",147,152,156,138,139,144,149,146.428571428571
"227","42045405300",131,127,129,134,137,140,140,134
"228","42045403401",91,96,101,106,108,87,90,97
"229","42045402800",91,96,101,106,111,116,121,106
"230","42045404103",91,96,98,87,90,95,100,93.8571428571429
"231","42045408800",74,66,70,71,69,73,74,71
"232","42045408700",84,89,75,75,80,85,71,79.8571428571429
"233","42045402100",53,58,52,52,57,53,53,54
"234","42045407901",114,119,124,129,134,139,144,129
"235","42045407401",80,83,88,90,82,85,90,85.4285714285714
"236","42045408103",120,125,130,135,136,83,84,116.142857142857
"237","42045404003",108,113,118,123,128,133,138,123
"238","42045400401",53,56,56,58,55,55,60,56.1428571428571
"239","42045404600",101,101,106,111,113,105,108,106.428571428571
"240","42101002500",34,36,34,36,37,35,37,35.5714285714286
"241","42101003002",31,33,34,30,31,30,32,31.5714285714286
"242","42101003600",41,37,38,42,38,39,44,39.8571428571429
"243","42101004202",39,40,42,43,44,40,35,40.4285714285714
"244","42101006000",62,65,68,69,67,59,59,64.1428571428571
"245","42101007000",38,38,38,38,38,38,38,38
"246","42101008101",43,44,45,47,45,44,44,44.5714285714286
"247","42101008500",35,35,33,33,35,37,35,34.7142857142857
"248","42101009400",35,35,36,35,34,32,34,34.4285714285714
"249","42101009801",60,65,66,52,55,53,54,57.8571428571429
"250","42101010200",39,37,39,37,36,34,35,36.7142857142857
"251","42101010700",38,39,39,39,39,39,40,39
"252","42101011200",42,40,40,42,40,39,37,40
"253","42101011400",55,58,55,53,55,55,55,55.1428571428571
"254","42101011800",56,59,57,55,55,57,60,57
"255","42101013402",29,25,25,27,28,28,28,27.1428571428571
"256","42101013800",41,43,44,40,40,38,39,40.7142857142857
"257","42101014600",33,31,31,32,29,31,27,30.5714285714286
"258","42101016100",41,46,49,50,41,42,47,45.1428571428571
