"","from_id","travel_time1","travel_time2","travel_time3","travel_time4","travel_time5","travel_time6","travel_time7","average"
"477","42101034501",81,87,85,82,86,88,84,84.7142857142857
"478","42101013300",28,27,28,27,28,28,27,27.5714285714286
"479","42045407202",148,143,138,133,175,129,152,145.428571428571
"480","42045405200",130,125,123,128,120,125,135,126.571428571429
"481","42045407501",140,135,130,125,115,120,145,130
"482","42101980702",61,63,71,67,59,62,62,63.5714285714286
"483","42029302300",156,155,169,165,155,160,161,160.142857142857
"484","42017105300",175,170,165,160,150,155,NA,NA
"485","42091203103",129,128,123,118,108,113,103,117.428571428571
"486","42091203304",148,143,138,133,123,128,153,138
"487","42091203803",148,143,138,133,123,128,151,137.714285714286
"488","42101004103",51,50,46,45,40,44,43,45.5714285714286
"489","42101001302",48,47,53,50,53,54,51,50.8571428571429
"490","42101039100",42,42,47,42,47,42,47,44.1428571428571
"491","42101003200",46,41,40,51,48,51,51,46.8571428571429
"492","42101006200",44,49,47,44,46,47,47,46.2857142857143
"493","42101007800",35,39,38,35,38,39,38,37.4285714285714
"494","42101013602",40,37,36,35,31,31,31,34.4285714285714
"495","42101016400",43,41,49,46,43,44,45,44.4285714285714
"496","42101018300",87,82,77,77,86,91,92,84.5714285714286
"497","42101021500",131,130,125,120,110,115,111,120.285714285714
"498","42101024300",58,56,53,52,47,50,50,52.2857142857143
"499","42101027200",64,90,87,82,72,77,66,76.8571428571429
"500","42101028400",48,52,67,64,54,59,49,56.1428571428571
"501","42045407801",100,95,90,86,88,85,86,90
"502","42045407802",84,79,74,69,77,68,89,77.1428571428571
"503","42045401101",84,79,74,69,120,66,89,83
"504","42101033400",71,67,81,80,71,75,73,74
"505","42101036202",115,110,105,100,116,98,117,108.714285714286
"506","42017100500",175,170,165,161,NA,NA,NA,NA
"507","42091200402",136,131,126,121,111,116,141,126
"508","42101011100",45,40,40,45,40,40,40,41.4285714285714
"509","42101014900",41,38,33,32,36,40,34,36.2857142857143
"510","42101017800",57,55,53,49,56,55,60,55
"511","42101024400",57,58,57,55,46,50,49,53.1428571428571
"512","42101029400",55,50,50,58,54,56,57,54.2857142857143
"513","42101031501",86,82,81,84,82,83,80,82.5714285714286
"514","42101036302",115,114,109,104,116,102,109,109.857142857143
"515","42101037600",35,36,39,39,37,39,31,36.5714285714286
"516","42101009500",52,47,44,51,51,53,51,49.8571428571429
"517","42101014202",43,42,52,48,44,46,45,45.7142857142857
"518","42101980904",77,103,99,94,84,89,78,89.1428571428571
"519","42101006100",73,68,63,58,74,57,78,67.2857142857143
"520","42101009000",30,37,38,38,32,36,32,34.7142857142857
"521","42101014300",55,53,59,56,62,56,60,57.2857142857143
"522","42101021100",68,63,59,78,72,77,73,70
"523","42101017702",44,46,45,45,44,46,46,45.1428571428571
"524","42101034502",93,90,85,83,86,89,79,86.4285714285714
"525","42101023700",78,76,84,82,76,77,76,78.4285714285714
"526","42101026800",52,50,67,64,54,59,57,57.5714285714286
"527","42101028902",79,74,70,87,81,86,84,80.1428571428571
"528","42101026400",79,74,69,64,83,61,81,73
"529","42101010800",49,48,46,42,53,42,51,47.2857142857143
"530","42101015700",43,42,41,42,42,41,41,41.7142857142857
"531","42101018001",55,50,45,43,52,52,58,50.7142857142857
"532","42101026200",65,73,69,64,78,63,66,68.2857142857143
"533","42101028200",50,51,50,48,54,56,51,51.4285714285714
"534","42101034400",103,99,113,112,102,107,108,106.285714285714
"535","42101035601",127,124,138,136,126,131,132,130.571428571429
"536","42045403300",76,71,66,66,83,88,81,75.8571428571429
"537","42091205810",106,101,99,139,131,136,111,117.571428571429
"538","42091210500",106,101,96,96,144,149,111,114.714285714286
"539","42017101100",127,126,164,160,150,155,132,144.857142857143
"540","42091205905",79,100,96,91,81,86,80,87.5714285714286
"541","42045407600",108,103,98,94,115,116,113,106.714285714286
"542","42045406805",148,143,138,134,165,166,153,149.571428571429
"543","42017100700",175,170,166,NA,NA,NA,NA,NA
"544","42101020600",63,80,78,73,63,68,66,70.1428571428571
"545","42045403502",85,83,118,115,105,110,90,100.857142857143
"546","42101036700",29,37,37,37,35,37,30,34.5714285714286
"547","42101004201",37,32,27,27,39,44,29,33.5714285714286
"548","42101017500",52,49,57,55,46,50,54,51.8571428571429
"549","42101020101",38,39,39,40,36,39,36,38.1428571428571
"550","42101030502",70,65,65,73,63,68,75,68.4285714285714
"551","42101002200",27,28,28,27,27,28,28,27.5714285714286
"552","42101000801",40,37,35,33,37,33,37,36
"553","42101000500",17,16,17,16,16,16,16,16.2857142857143
"554","42101027100",61,58,62,73,63,68,66,64.4285714285714
"555","42101000200",30,34,30,30,32,34,28,31.1428571428571
"556","42045401800",72,76,82,77,83,77,73,77.1428571428571
"557","42101013200",28,27,28,27,28,28,27,27.5714285714286
"558","42101032100",57,71,69,64,67,61,60,64.1428571428571
"559","42029302600",152,151,146,141,131,136,122,139.857142857143
