"","from_id","travel_time7","travel_time2","travel_time3","travel_time4","travel_time5","travel_time6","travel_time1","average"
"478","42101039002",92,90,85,80,77,90,92,86.5714285714286
"479","42101014201",34,33,33,35,34,35,35,34.1428571428571
"480","42101000701",21,21,21,21,20,19,21,20.5714285714286
"481","42091205806",94,114,110,105,100,95,94,101.714285714286
"482","42091203402",120,118,168,165,160,155,150,148
"483","42091206007",121,172,171,166,161,156,151,156.857142857143
"484","42101008802",36,33,32,37,33,30,38,34.1428571428571
"485","42101013900",45,41,36,33,40,42,43,40
"486","42101015102",46,41,36,34,45,45,43,41.4285714285714
"487","42101017300",54,54,50,48,52,52,49,51.2857142857143
"488","42029300201",156,151,146,141,136,131,126,141
"489","42045404500",132,127,124,174,172,167,162,151.142857142857
"490","42045404102",123,118,113,109,126,125,120,119.142857142857
"491","42101000902",29,30,29,28,29,30,32,29.5714285714286
"492","42101004101",26,30,29,25,29,28,24,27.2857142857143
"493","42101028300",51,49,50,53,52,53,51,51.2857142857143
"494","42101028901",80,76,71,66,61,60,78,70.2857142857143
"495","42101012203",55,66,64,59,55,55,56,58.5714285714286
"496","42101034501",84,82,84,86,81,81,89,83.8571428571429
"497","42101013300",28,26,26,27,27,26,27,26.7142857142857
"498","42045407202",138,133,128,125,NA,NA,NA,NA
"499","42045405200",120,118,113,108,107,129,142,119.571428571429
"500","42045407501",144,139,134,129,124,119,114,129
"501","42101980702",56,60,57,56,66,63,61,59.8571428571429
"502","42029302300",126,121,120,165,161,156,151,142.857142857143
"503","42017105300",179,174,169,164,159,154,149,164
"504","42091203103",114,111,106,101,101,112,108,107.571428571429
"505","42091203304",150,145,140,135,130,125,120,135
"506","42091203803",120,115,113,133,130,125,120,122.285714285714
"507","42101004103",38,35,39,40,44,42,37,39.2857142857143
"508","42101001302",46,43,54,52,47,45,44,47.2857142857143
"509","42101039100",42,42,42,42,42,42,42,42
"510","42101003200",36,46,43,38,37,47,44,41.5714285714286
"511","42101006200",44,44,44,44,44,44,44,44
"512","42101007800",35,35,35,35,35,35,35,35
"513","42101013602",32,30,30,34,33,32,36,32.4285714285714
"514","42101016400",36,35,39,39,37,36,40,37.4285714285714
"515","42101018300",81,78,75,89,87,82,81,81.8571428571429
"516","42101021500",90,85,83,115,112,107,103,99.2857142857143
"517","42101024300",44,44,48,48,45,45,49,46.1428571428571
"518","42101027200",74,69,66,84,82,77,72,74.8571428571429
"519","42101028400",53,49,51,59,54,49,46,51.5714285714286
"520","42045407801",90,85,82,84,87,95,90,87.5714285714286
"521","42045407802",90,85,80,75,74,82,78,80.5714285714286
"522","42045401101",108,103,98,93,88,83,78,93
"523","42101033400",66,74,73,69,71,70,66,69.8571428571429
"524","42101036202",110,110,108,106,103,103,111,107.285714285714
"525","42017100500",173,168,163,158,154,NA,NA,NA
"526","42101980300",115,114,109,104,99,95,115,107.285714285714
"527","42091200402",144,139,134,129,124,119,114,129
"528","42101011100",40,40,40,40,40,40,40,40
"529","42101014900",37,36,39,38,35,39,37,37.2857142857143
"530","42101017800",43,51,52,53,51,48,52,50
"531","42101024400",58,58,55,52,47,45,56,53
"532","42101029400",55,55,54,52,55,55,53,54.1428571428571
"533","42101031501",81,80,80,81,80,79,81,80.2857142857143
"534","42101036302",112,108,104,102,100,100,112,105.428571428571
"535","42101037600",35,33,32,39,40,39,38,36.5714285714286
"536","42101009500",51,49,47,49,46,43,41,46.5714285714286
"537","42101014202",37,44,43,40,48,46,41,42.7142857142857
"538","42101980904",74,71,82,80,75,72,76,75.7142857142857
"539","42101036303",173,168,163,158,153,148,143,158
"540","42101006100",74,69,64,59,58,69,65,65.4285714285714
"541","42101009000",36,36,32,31,36,37,36,34.8571428571429
"542","42101014300",42,58,57,54,51,46,43,50.1428571428571
"543","42101021100",65,66,63,59,54,52,61,60
"544","42101017702",44,45,45,44,44,44,44,44.2857142857143
"545","42101034502",83,81,83,80,78,86,83,82
"546","42101023700",77,74,74,71,71,75,75,73.8571428571429
"547","42101026800",47,51,52,56,54,49,48,51
"548","42101028902",81,76,71,67,85,84,79,77.5714285714286
"549","42101026400",67,65,75,73,68,65,76,69.8571428571429
"550","42101010800",42,37,37,43,48,47,42,42.2857142857143
"551","42101015700",41,40,40,41,40,39,40,40.1428571428571
"552","42101018001",47,42,41,49,45,41,49,44.8571428571429
"553","42101026200",71,69,68,72,68,67,71,69.4285714285714
"554","42101028200",51,48,47,45,44,48,45,46.8571428571429
"555","42101034400",101,96,92,111,110,105,100,102.142857142857
"556","42101035601",125,125,145,140,135,130,125,132.142857142857
"557","42045403300",72,67,65,79,76,71,69,71.2857142857143
"558","42091205810",150,145,140,135,130,125,120,135
"559","42091210500",109,104,99,94,94,137,132,109.857142857143
"560","42091200902",176,175,170,165,160,156,154,165.142857142857
"561","42091204600",153,148,143,138,133,128,123,138
"562","42017101100",131,126,125,163,159,154,149,143.857142857143
"563","42091205905",90,85,80,77,97,100,120,92.7142857142857
"564","42045407600",97,105,104,99,95,103,102,100.714285714286
"565","42017100700",173,168,163,159,NA,NA,NA,NA
"566","42101020600",60,59,62,73,68,63,63,64
"567","42045403502",93,89,109,108,103,98,93,99
"568","42101036700",35,34,31,34,35,35,37,34.4285714285714
"569","42101004201",29,33,29,28,32,28,27,29.4285714285714
"570","42101017500",47,49,50,46,50,49,46,48.1428571428571
"571","42101020101",37,37,39,37,37,36,36,37
"572","42101030502",67,63,74,73,69,73,72,70.1428571428571
"573","42101002200",28,26,26,27,27,26,27,26.7142857142857
"574","42101000801",37,35,34,33,33,36,36,34.8571428571429
"575","42101000500",15,15,16,16,16,16,15,15.5714285714286
"576","42101027100",65,69,64,59,59,63,63,63.1428571428571
"577","42101000200",31,29,27,28,29,29,33,29.4285714285714
"578","42045401800",74,72,72,80,76,74,76,74.8571428571429
"579","42101013200",28,26,26,27,27,26,27,26.7142857142857
"580","42101032100",64,60,60,66,61,60,64,62.1428571428571
"581","42029302600",126,121,119,139,136,131,126,128.285714285714
